2019-04-29 15:34:07,商户消费,蜜雪冰城904103店,"窝窝支付_蜜雪冰城(904103店)_9279",支出,¥12.00,零钱,支付成功,4200000290201904298492472596	,792638307	,"/"
2019-04-29 15:11:53,商户消费,西安工业大学校园卡,"9818",支出,¥11.00,零钱,支付成功,4200000317201904299981444660	,19042915115122424809	,"/"
2019-04-29 10:11:50,扫二维码付款,周家🙅 🌺,"收款方备注:二维码收款",支出,¥3.30,零钱,支付成功,100004990119042900075344455253215193	,10000499012019042900060341147314	,"/"
2019-04-29 10:05:52,商户消费,西安工业大学校园卡,"079C",支出,¥4.00,零钱,支付成功,4200000331201904292812037010	,19042910055097914989	,"/"
2019-04-29 10:04:11,商户消费,西安工业大学校园卡,"0E3E",支出,¥2.50,零钱,支付成功,4200000318201904299628537629	,19042910040975449125	,"/"
2019-04-28 18:35:00,商户消费,西安工业大学校园卡,"8792",支出,¥6.50,零钱,支付成功,4200000326201904280346021357	,19042818345935262155	,"/"
2019-04-28 17:18:27,转账,王江,"转账备注:微信转账",收入,¥20.00,/,已存入零钱,1000050101201904281709889795146	,/	,"/"
2019-04-28 12:54:16,商户消费,西安工业大学校园卡,"B954",支出,¥8.00,零钱,支付成功,4200000323201904281690285651	,19042812541514817736	,"/"
2019-04-27 18:41:32,商户消费,西安工业大学校园卡,"55CA",支出,¥8.32,零钱,支付成功,4200000309201904271380938867	,19042718413251998980	,"/"
2019-04-27 13:15:12,商户消费,西安工业大学校园卡,"A107",支出,¥8.00,零钱,支付成功,4200000313201904278507326732	,19042713151193411360	,"/"
2019-04-26 20:04:05,商户消费,优一佳特价超市101店,"优一佳特价军群批发超市",支出,¥10.30,零钱,支付成功,4200000314201904269126879766	,2019042620040301485707622778N	,"/"
2019-04-26 19:34:18,商户消费,西安工业大学校园卡,"1B85",支出,¥6.50,零钱,支付成功,4200000335201904261506100008	,19042619341650124480	,"/"
2019-04-26 14:42:16,商户消费,西安工业大学校园卡,"0A80",支出,¥3.00,零钱,支付成功,4200000316201904262210177025	,19042614421448643496	,"/"
2019-04-26 14:05:29,商户消费,西安工业大学校园卡,"0CE3",支出,¥13.00,零钱,支付成功,4200000327201904263861464306	,19042614052713281563	,"/"
2019-04-26 10:19:56,商户消费,西安工业大学,"西安工业大学超市九店",支出,¥4.30,零钱,支付成功,4200000309201904260236583305	,201904261328196001936189	,"/"
2019-04-26 10:08:50,商户消费,西安工业大学,"西安工业大学博艺餐厅64",支出,¥3.00,零钱,支付成功,4200000335201904260426400318	,201904261416473502552472	,"/"
2019-04-26 10:05:44,商户消费,西安工业大学校园卡,"7091",支出,¥2.50,零钱,支付成功,4200000329201904269990325814	,19042610054301133270	,"/"
2019-04-25 11:46:13,商户消费,西安工业大学校园卡,"2A64",支出,¥3.00,零钱,支付成功,4200000332201904257152303909	,19042511461101310544	,"/"
2019-04-25 11:45:12,商户消费,西安工业大学校园卡,"FC6B",支出,¥7.30,零钱,支付成功,4200000327201904257643374479	,19042511451031531277	,"/"
2019-04-24 18:42:59,商户消费,西安工业大学校园卡,"62A3",支出,¥2.50,零钱,支付成功,4200000309201904245639223786	,19042418425744568705	,"/"
2019-04-24 18:37:01,扫二维码付款,G j   洁,"收款方备注:二维码收款",支出,¥4.00,零钱,支付成功,100004990119042400075344783210606193	,10000499012019042400099620888221	,"/"
2019-04-24 14:04:08,微信红包,挺,"/",收入,¥20.00,/,已存入零钱,1000039501000904246009478783726	,1000039501201904246009478783726	,"/"
2019-04-24 14:04:02,微信红包,看穿,"/",收入,¥20.00,/,已存入零钱,1000039501000904246009916110719	,1000039501201904246009916110719	,"/"
2019-04-23 18:55:41,商户消费,西安工业大学校园卡,"8213",支出,¥6.00,零钱,支付成功,4200000317201904239084926134	,19042318553966888539	,"/"
2019-04-23 12:39:23,商户消费,西安工业大学校园卡,"B802",支出,¥12.00,零钱,支付成功,4200000314201904238863255885	,19042312392129972053	,"/"
2019-04-22 18:55:07,商户消费,西安工业大学校园卡,"D5C7",支出,¥10.00,零钱,支付成功,4200000331201904220187221172	,19042218550612489335	,"/"
2019-04-22 11:34:32,商户消费,西安工业大学校园卡,"696C",支出,¥10.00,零钱,支付成功,4200000327201904229505757612	,19042211343211782839	,"/"
2019-04-21 23:01:12,微信红包,挺,"/",收入,¥5.50,/,已存入零钱,1000039401000904216028965664810	,1000039401201904216028965664810	,"/"
2019-04-21 19:15:08,商户消费,西安工业大学校园卡,"619F",支出,¥11.00,零钱,支付成功,4200000309201904219111823979	,19042119150671212366	,"/"
2019-04-21 12:10:26,扫二维码付款,G j   洁,"收款方备注:二维码收款",支出,¥4.70,零钱,支付成功,100004990119042100079342663663501193	,10000499012019042100054181226276	,"/"
2019-04-21 12:06:08,扫二维码付款,🍒 宝 🍒,"收款方备注:二维码收款",支出,¥9.00,零钱,支付成功,100004990119042100079342663560930193	,10000499012019042100044040021209	,"/"
2019-04-20 19:14:53,商户消费,蜜雪冰城901595店,"窝窝支付_蜜雪冰城(901595店)_9195",支出,¥4.00,零钱,支付成功,4200000328201904208396925732	,767415890	,"/"
2019-04-20 18:54:13,商户消费,西安工业大学校园卡,"0470",支出,¥7.54,零钱,支付成功,4200000338201904207802602988	,19042018541241867909	,"/"
2019-04-20 13:17:23,转账,姚远,"转账备注:微信转账",收入,¥11.00,/,已存入零钱,1000050101201904201907154219437	,/	,"/"
2019-04-20 12:55:23,商户消费,西安工业大学校园卡,"AC10",支出,¥13.00,零钱,支付成功,4200000333201904203727915865	,19042012552249162783	,"/"
2019-04-20 12:51:57,扫二维码付款,西工便利店,"收款方备注:二维码收款",支出,¥11.00,零钱,支付成功,100004990119042000079341672497833193	,10000499012019042000056602636232	,"/"
2019-04-19 23:03:53,微信红包,高博,"/",收入,¥53.60,/,已存入零钱,1000039401000904197022993539863	,1000039401201904197022993539863	,"/"
2019-04-19 23:02:10,转账,娄宾方,"转账备注:微信转账",收入,¥53.60,/,已存入零钱,1000050101201904190906942709147	,/	,"/"
2019-04-19 21:33:27,转账,挺,"转账备注:微信转账",收入,¥54.00,/,已存入零钱,1000050101201904190706994356365	,/	,"/"
2019-04-19 17:07:09,转账,吴烨,"转账备注:微信转账",支出,¥12.00,零钱,支付成功,100005010119041900079341657457242193	,1000050101201904191106907242409	,"/"
2019-04-19 17:06:41,转账,姚远,"转账备注:微信转账",支出,¥73.00,零钱,支付成功,100005010119041900079342629492513193	,1000050101201904190506907242263	,"/"
2019-04-19 11:37:06,商户消费,西安工业大学校园卡,"BF64",支出,¥6.00,零钱,支付成功,4200000334201904193604689546	,19041911370556712005	,"/"
2019-04-18 23:14:41,微信红包,拓托,"/",收入,¥200.00,/,已存入零钱,1000039401000904186024967190817	,1000039401201904186024967190817	,"/"
2019-04-18 17:24:36,商户消费,酷狗音乐,"音乐包购买",支出,¥8.00,零钱,支付成功,4200000334201904183963368506	,02201904181724300400015789	,"/"
2019-04-18 12:22:46,转账,挺,"转账备注:微信转账",收入,¥3.00,/,已存入零钱,1000050101201904180906472399887	,/	,"/"
2019-04-18 12:22:40,微信红包,/,"/",支出,¥100.00,零钱,支付成功,100003940119041800079341970018629193	,1000039401201904187006192915688	,"/"
2019-04-18 12:15:01,商户消费,西安工业大学校园卡,"AE0C",支出,¥6.00,零钱,支付成功,4200000319201904189504949994	,19041812150043870335	,"/"
2019-04-18 12:10:28,商户消费,西安工业大学校园卡,"42BC",支出,¥12.00,零钱,支付成功,4200000332201904187557877870	,19041812102743039845	,"/"
